Timestamp,Median Service Units Used
2025-03-27 23:10:18.907,2
2025-03-27 23:10:33.907,2
2025-03-27 23:10:48.907,2
2025-03-27 23:11:03.907,2
2025-03-27 23:11:18.907,2
2025-03-27 23:11:33.907,2
2025-03-27 23:11:48.907,2
2025-03-27 23:12:03.907,2
2025-03-27 23:12:18.907,2
2025-03-27 23:12:33.907,2
2025-03-27 23:12:48.907,3
2025-03-27 23:13:03.907,3
2025-03-27 23:13:18.907,3
2025-03-27 23:13:33.907,3
2025-03-27 23:13:48.907,3
2025-03-27 23:14:03.907,3
2025-03-27 23:14:18.907,3
2025-03-27 23:14:33.907,3
2025-03-27 23:14:48.907,3
2025-03-27 23:15:03.907,2
2025-03-27 23:15:18.907,2
2025-03-27 23:15:33.907,2
2025-03-27 23:15:48.907,2
2025-03-27 23:16:03.907,2
2025-03-27 23:16:18.907,2
2025-03-27 23:16:33.907,2
2025-03-27 23:16:48.907,2
2025-03-27 23:17:03.907,2
2025-03-27 23:17:18.907,2
2025-03-27 23:17:33.907,2
2025-03-27 23:17:48.907,3
2025-03-27 23:18:03.907,3
2025-03-27 23:18:18.907,3
2025-03-27 23:18:33.907,3
2025-03-27 23:18:48.907,3
2025-03-27 23:19:03.907,3
2025-03-27 23:19:18.907,3
2025-03-27 23:19:33.907,3
2025-03-27 23:19:48.907,3
2025-03-27 23:20:03.907,2
2025-03-27 23:20:18.907,2
2025-03-27 23:20:33.907,2
2025-03-27 23:20:48.907,2
2025-03-27 23:21:03.907,2
2025-03-27 23:21:18.907,2
2025-03-27 23:21:33.907,2
2025-03-27 23:21:48.907,2
2025-03-27 23:22:03.907,2
2025-03-27 23:22:18.907,2
2025-03-27 23:22:33.907,2
2025-03-27 23:22:48.907,2
2025-03-27 23:23:03.907,3
2025-03-27 23:23:18.907,3
2025-03-27 23:23:33.907,3
2025-03-27 23:23:48.907,3
2025-03-27 23:24:03.907,3
2025-03-27 23:24:18.907,3
2025-03-27 23:24:33.907,3
2025-03-27 23:24:48.907,3
2025-03-27 23:25:03.907,3
2025-03-27 23:25:18.907,3
2025-03-27 23:25:33.907,3
2025-03-27 23:25:48.907,2
2025-03-27 23:26:03.907,2
2025-03-27 23:26:18.907,2
2025-03-27 23:26:33.907,2
2025-03-27 23:26:48.907,2
2025-03-27 23:27:03.907,2
2025-03-27 23:27:18.907,2
2025-03-27 23:27:33.907,2
2025-03-27 23:27:48.907,3
2025-03-27 23:28:03.907,3
2025-03-27 23:28:18.907,3
2025-03-27 23:28:33.907,3
2025-03-27 23:28:48.907,3
2025-03-27 23:29:03.907,3
2025-03-27 23:29:18.907,3
2025-03-27 23:29:33.907,3
2025-03-27 23:29:48.907,3
2025-03-27 23:30:03.907,3
2025-03-27 23:30:18.907,3
2025-03-27 23:30:33.907,2
2025-03-27 23:30:48.907,2
2025-03-27 23:31:03.907,2
2025-03-27 23:31:18.907,2
2025-03-27 23:31:33.907,2
2025-03-27 23:31:48.907,2
2025-03-27 23:32:03.907,2
2025-03-27 23:32:18.907,2
2025-03-27 23:32:33.907,2
2025-03-27 23:32:48.907,2
2025-03-27 23:33:03.907,3
