Timestamp,Service Units Used
2025-01-15 10:51:28.330,2
2025-01-15 10:51:43.330,2
2025-01-15 10:51:58.330,2
2025-01-15 10:52:13.330,2
2025-01-15 10:52:28.330,2
2025-01-15 10:52:43.330,2
2025-01-15 10:52:58.330,2
2025-01-15 10:53:13.330,2
2025-01-15 10:53:28.330,2
2025-01-15 10:53:43.330,2
2025-01-15 10:53:58.330,2
2025-01-15 10:54:13.330,2
2025-01-15 10:54:28.330,2
2025-01-15 10:54:43.330,2
2025-01-15 10:54:58.330,2
2025-01-15 10:55:13.330,2
2025-01-15 10:55:28.330,2
2025-01-15 10:55:43.330,2
2025-01-15 10:55:58.330,2
2025-01-15 10:56:13.330,2
2025-01-15 10:56:28.330,2
2025-01-15 10:56:43.330,3
2025-01-15 10:56:58.330,3
2025-01-15 10:57:13.330,3
2025-01-15 10:57:28.330,3
2025-01-15 10:57:43.330,3
2025-01-15 10:57:58.330,3
2025-01-15 10:58:13.330,3
2025-01-15 10:58:28.330,4
2025-01-15 10:58:43.330,4
2025-01-15 10:58:58.330,4
2025-01-15 10:59:13.330,4
2025-01-15 10:59:28.330,4
2025-01-15 10:59:43.330,4
2025-01-15 10:59:58.330,5
2025-01-15 11:00:13.330,5
2025-01-15 11:00:28.330,5
2025-01-15 11:00:43.330,5
2025-01-15 11:00:58.330,5
2025-01-15 11:01:13.330,5
2025-01-15 11:01:28.330,5
2025-01-15 11:01:43.330,5
2025-01-15 11:01:58.330,5
2025-01-15 11:02:13.330,5
2025-01-15 11:02:28.330,5
2025-01-15 11:02:43.330,5
2025-01-15 11:02:58.330,5
2025-01-15 11:03:13.330,5
2025-01-15 11:03:28.330,6
2025-01-15 11:03:43.330,6
2025-01-15 11:03:58.330,5
2025-01-15 11:04:13.330,6
2025-01-15 11:04:28.330,6
2025-01-15 11:04:43.330,6
2025-01-15 11:04:58.330,6
2025-01-15 11:05:13.330,5
2025-01-15 11:05:28.330,6
2025-01-15 11:05:43.330,5
2025-01-15 11:05:58.330,6
2025-01-15 11:06:13.330,6
2025-01-15 11:06:28.330,5
2025-01-15 11:06:43.330,5
2025-01-15 11:06:58.330,5
2025-01-15 11:07:13.330,5
2025-01-15 11:07:28.330,5
2025-01-15 11:07:43.330,5
2025-01-15 11:07:58.330,5
2025-01-15 11:08:13.330,5
2025-01-15 11:08:28.330,5
2025-01-15 11:08:43.330,5
2025-01-15 11:08:58.330,5
2025-01-15 11:09:13.330,5
2025-01-15 11:09:28.330,5
2025-01-15 11:09:43.330,5
2025-01-15 11:09:58.330,5
2025-01-15 11:10:13.330,5
2025-01-15 11:10:28.330,5
2025-01-15 11:10:43.330,5
2025-01-15 11:10:58.330,5
2025-01-15 11:11:13.330,5
2025-01-15 11:11:28.330,5
2025-01-15 11:11:43.330,6
2025-01-15 11:11:58.330,5
2025-01-15 11:12:13.330,5
2025-01-15 11:12:28.330,5
2025-01-15 11:12:43.330,5
2025-01-15 11:12:58.330,5
2025-01-15 11:13:13.330,5
2025-01-15 11:13:28.330,5
2025-01-15 11:13:43.330,5
2025-01-15 11:13:58.330,5
2025-01-15 11:14:13.330,5
2025-01-15 11:14:28.330,5
2025-01-15 11:14:43.330,5
2025-01-15 11:14:58.330,6
2025-01-15 11:15:13.330,6
2025-01-15 11:15:28.330,5
2025-01-15 11:15:43.330,5
2025-01-15 11:15:58.330,5
2025-01-15 11:16:13.330,5
2025-01-15 11:16:28.330,5
2025-01-15 11:16:43.330,5
2025-01-15 11:16:58.330,5
2025-01-15 11:17:13.330,5
