Timestamp,Median Service Units Used
2025-01-16 22:35:36.193,3
2025-01-16 22:35:51.193,3
2025-01-16 22:36:06.193,3
2025-01-16 22:36:21.193,3
2025-01-16 22:36:36.193,3
2025-01-16 22:36:51.193,3
2025-01-16 22:37:06.193,3
2025-01-16 22:37:21.193,3
2025-01-16 22:37:36.193,3
2025-01-16 22:37:51.193,3
2025-01-16 22:38:06.193,3
2025-01-16 22:38:21.193,3
2025-01-16 22:38:36.193,3
2025-01-16 22:38:51.193,3
2025-01-16 22:39:06.193,3
2025-01-16 22:39:21.193,3
2025-01-16 22:39:36.193,3
2025-01-16 22:39:51.193,3
2025-01-16 22:40:06.193,3
2025-01-16 22:40:21.193,3
2025-01-16 22:40:36.193,3
2025-01-16 22:40:51.193,3
2025-01-16 22:41:06.193,3
2025-01-16 22:41:21.193,3
2025-01-16 22:41:36.193,3
2025-01-16 22:41:51.193,3
2025-01-16 22:42:06.193,3
2025-01-16 22:42:21.193,3
2025-01-16 22:42:36.193,3
2025-01-16 22:42:51.193,3
2025-01-16 22:43:06.193,3
2025-01-16 22:43:21.193,3
2025-01-16 22:43:36.193,3
2025-01-16 22:43:51.193,3
2025-01-16 22:44:06.193,3
2025-01-16 22:44:21.193,3
2025-01-16 22:44:36.193,3
2025-01-16 22:44:51.193,3
2025-01-16 22:45:06.193,3
2025-01-16 22:45:21.193,3
2025-01-16 22:45:36.193,3
2025-01-16 22:45:51.193,3
2025-01-16 22:46:06.193,3.5
2025-01-16 22:46:21.193,3.5
2025-01-16 22:46:36.193,3.5
2025-01-16 22:46:51.193,3.5
2025-01-16 22:47:06.193,4
2025-01-16 22:47:21.193,4
2025-01-16 22:47:36.193,4
2025-01-16 22:47:51.193,4
2025-01-16 22:48:06.193,4
2025-01-16 22:48:21.193,4
2025-01-16 22:48:36.193,4
2025-01-16 22:48:51.193,4
2025-01-16 22:49:06.193,4
2025-01-16 22:49:21.193,4
2025-01-16 22:49:36.193,4
2025-01-16 22:49:51.193,4
2025-01-16 22:50:06.193,4
2025-01-16 22:50:21.193,4
2025-01-16 22:50:36.193,4
2025-01-16 22:50:51.193,4
2025-01-16 22:51:06.193,4
2025-01-16 22:51:21.193,4
2025-01-16 22:51:36.193,4
2025-01-16 22:51:51.193,4
2025-01-16 22:52:06.193,4
2025-01-16 22:52:21.193,4
2025-01-16 22:52:36.193,4
2025-01-16 22:53:06.193,4
2025-01-16 22:53:21.193,4
2025-01-16 22:53:36.193,4
2025-01-16 22:53:51.193,4
2025-01-16 22:54:06.193,4
2025-01-16 22:54:21.193,4
2025-01-16 22:54:36.193,4
2025-01-16 22:54:51.193,4
2025-01-16 22:55:06.193,4
2025-01-16 22:55:21.193,4
2025-01-16 22:55:36.193,4
2025-01-16 22:55:51.193,4
2025-01-16 22:56:06.193,4
2025-01-16 22:56:21.193,4
2025-01-16 22:56:36.193,4
2025-01-16 22:56:51.193,4
2025-01-16 22:57:06.193,4
2025-01-16 22:57:21.193,4
2025-01-16 22:57:36.193,4
2025-01-16 22:57:51.193,4
2025-01-16 22:58:06.193,4
2025-01-16 22:58:21.193,4
2025-01-16 22:58:36.193,4
2025-01-16 22:58:51.193,4
2025-01-16 22:59:06.193,4
2025-01-16 22:59:21.193,4
2025-01-16 22:59:36.193,4
2025-01-16 22:59:51.193,4
2025-01-16 23:00:06.193,4
2025-01-16 23:00:21.193,4
2025-01-16 23:00:36.193,4
2025-01-16 23:00:51.193,4
2025-01-16 23:01:06.193,4
2025-01-16 23:01:21.193,4
2025-01-16 23:01:36.193,3
2025-01-16 23:01:51.193,3
2025-01-16 23:02:06.193,3
2025-01-16 23:02:21.193,3
2025-01-16 23:02:36.193,3
2025-01-16 23:02:51.193,3
2025-01-16 23:03:06.193,3
2025-01-16 23:03:21.193,3
2025-01-16 23:03:36.193,3
2025-01-16 23:03:51.193,3
2025-01-16 23:04:06.193,3
2025-01-16 23:04:21.193,3
2025-01-16 23:04:36.193,3
2025-01-16 23:04:51.193,3
2025-01-16 23:05:06.193,3
2025-01-16 23:05:21.193,3
2025-01-16 23:05:36.193,3
2025-01-16 23:05:51.193,3
2025-01-16 23:06:06.193,3
2025-01-16 23:06:21.193,3
2025-01-16 23:06:36.193,3
2025-01-16 23:06:51.193,3
2025-01-16 23:07:06.193,3
2025-01-16 23:07:21.193,3
2025-01-16 23:07:36.193,3
2025-01-16 23:07:51.193,3
2025-01-16 23:08:06.193,3
2025-01-16 23:08:21.193,3
2025-01-16 23:08:36.193,3
2025-01-16 23:08:51.193,3
2025-01-16 23:09:06.193,3
2025-01-16 23:09:21.193,3
2025-01-16 23:09:36.193,3
2025-01-16 23:09:51.193,3
2025-01-16 23:10:06.193,3
2025-01-16 23:10:21.193,3
2025-01-16 23:10:36.193,3
2025-01-16 23:10:51.193,3
2025-01-16 23:11:06.193,3
2025-01-16 23:11:21.193,3
2025-01-16 23:11:36.193,3
2025-01-16 23:11:51.193,3
2025-01-16 23:12:06.193,3
2025-01-16 23:12:21.193,3
2025-01-16 23:12:36.193,3
2025-01-16 23:12:51.193,3
2025-01-16 23:13:06.193,3
2025-01-16 23:13:21.193,3
2025-01-16 23:13:36.193,3
2025-01-16 23:13:51.193,3
2025-01-16 23:14:06.193,3
2025-01-16 23:14:21.193,3
2025-01-16 23:14:36.193,3
2025-01-16 23:14:51.193,3
2025-01-16 23:15:06.193,3
2025-01-16 23:15:21.193,4
2025-01-16 23:15:36.193,4
2025-01-16 23:15:51.193,4
2025-01-16 23:16:06.193,4.5
2025-01-16 23:16:21.193,4.5
2025-01-16 23:16:36.193,4.5
2025-01-16 23:16:51.193,4.5
2025-01-16 23:17:06.193,4.5
2025-01-16 23:17:21.193,4.5
2025-01-16 23:17:36.193,4.5
2025-01-16 23:17:51.193,4.5
2025-01-16 23:18:06.193,4.5
2025-01-16 23:18:21.193,4.5
2025-01-16 23:18:36.193,4.5
2025-01-16 23:18:51.193,4.5
2025-01-16 23:19:06.193,4.5
2025-01-16 23:19:21.193,4.5
2025-01-16 23:19:36.193,4.5
2025-01-16 23:19:51.193,4.5
2025-01-16 23:20:06.193,4.5
2025-01-16 23:20:21.193,4.5
2025-01-16 23:20:36.193,4.5
2025-01-16 23:20:51.193,4
2025-01-16 23:21:06.193,4
2025-01-16 23:21:21.193,4
2025-01-16 23:21:36.193,4
2025-01-16 23:21:51.193,4
2025-01-16 23:22:06.193,4
2025-01-16 23:22:21.193,4
2025-01-16 23:22:36.193,4
2025-01-16 23:22:51.193,4
2025-01-16 23:23:06.193,5
2025-01-16 23:23:21.193,5
2025-01-16 23:23:36.193,5
2025-01-16 23:23:51.193,5
2025-01-16 23:24:06.193,5
2025-01-16 23:24:21.193,5
2025-01-16 23:24:36.193,5
2025-01-16 23:24:51.193,5
2025-01-16 23:25:06.193,5
2025-01-16 23:25:21.193,5
2025-01-16 23:25:36.193,5
2025-01-16 23:25:51.193,5
2025-01-16 23:26:06.193,5
2025-01-16 23:26:21.193,5
2025-01-16 23:26:36.193,5
2025-01-16 23:26:51.193,5
2025-01-16 23:27:06.193,5
2025-01-16 23:27:21.193,5
2025-01-16 23:27:36.193,5
2025-01-16 23:27:51.193,5
2025-01-16 23:28:06.193,5
2025-01-16 23:28:21.193,5
2025-01-16 23:28:36.193,5
2025-01-16 23:28:51.193,5
2025-01-16 23:29:06.193,5
2025-01-16 23:29:21.193,5
2025-01-16 23:29:36.193,5
2025-01-16 23:29:51.193,5
2025-01-16 23:30:06.193,5
2025-01-16 23:30:21.193,5
2025-01-16 23:30:36.193,5
2025-01-16 23:30:51.193,5
2025-01-16 23:31:06.193,5
2025-01-16 23:31:21.193,5
2025-01-16 23:31:36.193,5
2025-01-16 23:31:51.193,5
2025-01-16 23:32:06.193,5
2025-01-16 23:32:21.193,5
2025-01-16 23:32:36.193,5
2025-01-16 23:32:51.193,5
2025-01-16 23:33:06.193,5
2025-01-16 23:33:21.193,5
2025-01-16 23:33:36.193,5
2025-01-16 23:33:51.193,5
2025-01-16 23:34:06.193,5
2025-01-16 23:34:21.193,5
2025-01-16 23:34:36.193,5
2025-01-16 23:34:51.193,5
2025-01-16 23:35:06.193,5
2025-01-16 23:35:21.193,5
2025-01-16 23:35:36.193,5
2025-01-16 23:35:51.193,5
2025-01-16 23:36:06.193,5
2025-01-16 23:36:21.193,5
2025-01-16 23:36:36.193,5
2025-01-16 23:36:51.193,5
2025-01-16 23:37:06.193,5
2025-01-16 23:37:21.193,5
2025-01-16 23:37:36.193,5
2025-01-16 23:37:51.193,5
2025-01-16 23:38:06.193,5
2025-01-16 23:38:21.193,5
2025-01-16 23:38:36.193,5
2025-01-16 23:38:51.193,5
2025-01-16 23:39:06.193,5
2025-01-16 23:39:21.193,5
2025-01-16 23:39:36.193,5
2025-01-16 23:39:51.193,5
2025-01-16 23:40:06.193,5
2025-01-16 23:40:21.193,5
2025-01-16 23:40:36.193,5
2025-01-16 23:40:51.193,5
2025-01-16 23:41:06.193,5
