Timestamp,Median Service Units Used
2025-03-27 20:59:39.079,3
2025-03-27 20:59:54.079,3
2025-03-27 21:00:09.079,3
2025-03-27 21:00:24.079,3
2025-03-27 21:00:39.079,3
2025-03-27 21:00:54.079,3
2025-03-27 21:01:09.079,3
2025-03-27 21:01:24.079,3
2025-03-27 21:01:39.079,3
2025-03-27 21:01:54.079,3
2025-03-27 21:02:09.079,3
2025-03-27 21:02:24.079,3
2025-03-27 21:02:39.079,3
2025-03-27 21:02:54.079,3
2025-03-27 21:03:09.079,3
2025-03-27 21:03:24.079,3
2025-03-27 21:03:39.079,3
2025-03-27 21:03:54.079,3
2025-03-27 21:04:09.079,3
2025-03-27 21:04:24.079,3
2025-03-27 21:04:39.079,3
2025-03-27 21:04:54.079,3
2025-03-27 21:05:09.079,3
2025-03-27 21:05:24.079,3
2025-03-27 21:05:39.079,3
2025-03-27 21:05:54.079,3
2025-03-27 21:06:09.079,3
2025-03-27 21:06:24.079,3
2025-03-27 21:06:39.079,3
2025-03-27 21:06:54.079,3
2025-03-27 21:07:09.079,3
2025-03-27 21:07:24.079,3
2025-03-27 21:07:39.079,3
2025-03-27 21:07:54.079,3
2025-03-27 21:08:09.079,3
2025-03-27 21:08:24.079,3
2025-03-27 21:08:39.079,3
2025-03-27 21:08:54.079,3
2025-03-27 21:09:09.079,3
2025-03-27 21:09:24.079,3
2025-03-27 21:09:39.079,3
2025-03-27 21:09:54.079,3
2025-03-27 21:10:09.079,3
2025-03-27 21:10:24.079,3
2025-03-27 21:10:39.079,3
2025-03-27 21:10:54.079,3
2025-03-27 21:11:09.079,3
2025-03-27 21:11:24.079,3
2025-03-27 21:11:39.079,3
2025-03-27 21:11:54.079,3
2025-03-27 21:12:09.079,3
2025-03-27 21:12:24.079,3
2025-03-27 21:12:39.079,3
2025-03-27 21:12:54.079,3
2025-03-27 21:13:09.079,3
2025-03-27 21:13:24.079,3
2025-03-27 21:13:39.079,3
2025-03-27 21:13:54.079,3
2025-03-27 21:14:09.079,3
2025-03-27 21:14:24.079,3
2025-03-27 21:14:39.079,3
2025-03-27 21:14:54.079,3
2025-03-27 21:15:09.079,3
2025-03-27 21:15:24.079,3
2025-03-27 21:15:39.079,3
2025-03-27 21:15:54.079,3
2025-03-27 21:16:09.079,3
2025-03-27 21:16:24.079,3
2025-03-27 21:16:39.079,3
2025-03-27 21:16:54.079,3
2025-03-27 21:17:09.079,3
2025-03-27 21:17:24.079,3
2025-03-27 21:17:39.079,3
2025-03-27 21:17:54.079,3
2025-03-27 21:18:09.079,3
2025-03-27 21:18:24.079,3
2025-03-27 21:18:39.079,3
2025-03-27 21:18:54.079,3
2025-03-27 21:19:09.079,3
2025-03-27 21:19:24.079,3
2025-03-27 21:19:39.079,3
2025-03-27 21:19:54.079,3
2025-03-27 21:20:09.079,3
2025-03-27 21:20:24.079,3
2025-03-27 21:20:39.079,3
2025-03-27 21:20:54.079,3
2025-03-27 21:21:09.079,3
2025-03-27 21:21:24.079,3
2025-03-27 21:21:39.079,3
2025-03-27 21:21:54.079,3
2025-03-27 21:22:09.079,3
2025-03-27 21:22:24.079,3
2025-03-27 21:22:39.079,3
2025-03-27 21:22:54.079,3
2025-03-27 21:23:09.079,3
2025-03-27 21:23:24.079,3
2025-03-27 21:23:39.079,3
2025-03-27 21:23:54.079,3
2025-03-27 21:24:09.079,3
2025-03-27 21:24:24.079,3
2025-03-27 21:24:39.079,3
2025-03-27 21:24:54.079,3
2025-03-27 21:25:09.079,3
2025-03-27 21:25:24.079,3
2025-03-27 21:25:39.079,3
2025-03-27 21:25:54.079,3
2025-03-27 21:26:09.079,3
2025-03-27 21:26:24.079,3
2025-03-27 21:26:39.079,3
2025-03-27 21:26:54.079,3
2025-03-27 21:27:09.079,3
2025-03-27 21:27:24.079,3
2025-03-27 21:27:39.079,3
2025-03-27 21:27:54.079,3
2025-03-27 21:28:09.079,3
2025-03-27 21:28:24.079,3
2025-03-27 21:28:39.079,3
2025-03-27 21:28:54.079,3
2025-03-27 21:29:09.079,3
2025-03-27 21:29:24.079,3
2025-03-27 21:29:39.079,3
2025-03-27 21:29:54.079,3
2025-03-27 21:30:09.079,3
2025-03-27 21:30:24.079,3
2025-03-27 21:30:39.079,3
2025-03-27 21:30:54.079,3
2025-03-27 21:31:09.079,3
2025-03-27 21:31:24.079,3
2025-03-27 21:31:39.079,3
2025-03-27 21:31:54.079,3
2025-03-27 21:32:09.079,3
