Timestamp,Median Service Units Used
2025-03-25 05:19:50.353,5
2025-03-25 05:20:05.353,5
2025-03-25 05:20:20.353,5
2025-03-25 05:20:35.353,5
2025-03-25 05:20:50.353,5
2025-03-25 05:21:05.353,5
2025-03-25 05:21:20.353,5
2025-03-25 05:21:35.353,5
2025-03-25 05:21:50.353,5
2025-03-25 05:22:05.353,5
2025-03-25 05:22:20.353,5
2025-03-25 05:22:35.353,5
2025-03-25 05:22:50.353,5
2025-03-25 05:23:05.353,5
2025-03-25 05:23:20.353,5
2025-03-25 05:23:35.353,5
2025-03-25 05:23:50.353,5
2025-03-25 05:24:05.353,5
2025-03-25 05:24:20.353,4
2025-03-25 05:24:35.353,5
2025-03-25 05:24:50.353,5
2025-03-25 05:25:05.353,5
2025-03-25 05:25:20.353,4
2025-03-25 05:25:35.353,5
2025-03-25 05:25:50.353,5
2025-03-25 05:26:05.353,5
2025-03-25 05:26:20.353,4
2025-03-25 05:26:35.353,5
2025-03-25 05:26:50.353,5
2025-03-25 05:27:05.353,5
2025-03-25 05:27:20.353,4
2025-03-25 05:27:35.353,5
2025-03-25 05:27:50.353,5
2025-03-25 05:28:05.353,5
2025-03-25 05:28:20.353,4
2025-03-25 05:28:35.353,5
2025-03-25 05:28:50.353,5
2025-03-25 05:29:05.353,5
2025-03-25 05:29:20.353,4
2025-03-25 05:29:35.353,5
2025-03-25 05:29:50.353,5
2025-03-25 05:30:05.353,5
2025-03-25 05:30:20.353,4
2025-03-25 05:30:35.353,5
2025-03-25 05:30:50.353,5
2025-03-25 05:31:05.353,5
2025-03-25 05:31:20.353,4
2025-03-25 05:31:35.353,5
2025-03-25 05:31:50.353,5
2025-03-25 05:32:05.353,5
2025-03-25 05:32:20.353,4
2025-03-25 05:32:35.353,5
2025-03-25 05:32:50.353,5
2025-03-25 05:33:05.353,5
2025-03-25 05:33:20.353,4
2025-03-25 05:33:35.353,5
2025-03-25 05:33:50.353,5
2025-03-25 05:34:05.353,5
2025-03-25 05:34:20.353,4
2025-03-25 05:34:35.353,5
2025-03-25 05:34:50.353,5
2025-03-25 05:35:05.353,5
2025-03-25 05:35:20.353,4
2025-03-25 05:35:35.353,5
2025-03-25 05:35:50.353,5
2025-03-25 05:36:05.353,5
2025-03-25 05:36:20.353,4
2025-03-25 05:36:35.353,5
2025-03-25 05:36:50.353,5
2025-03-25 05:37:05.353,5
2025-03-25 05:37:20.353,4
2025-03-25 05:37:35.353,5
2025-03-25 05:37:50.353,5
2025-03-25 05:38:05.353,5
2025-03-25 05:38:20.353,4
2025-03-25 05:38:35.353,5
2025-03-25 05:38:50.353,5
2025-03-25 05:39:05.353,5
2025-03-25 05:39:20.353,4
2025-03-25 05:39:35.353,5
2025-03-25 05:39:50.353,5
2025-03-25 05:40:05.353,5
2025-03-25 05:40:20.353,4
2025-03-25 05:40:35.353,5
2025-03-25 05:40:50.353,5
2025-03-25 05:41:05.353,5
2025-03-25 05:41:20.353,4
2025-03-25 05:41:35.353,5
2025-03-25 05:41:50.353,5
2025-03-25 05:42:05.353,5
2025-03-25 05:42:20.353,4
2025-03-25 05:42:35.353,5
2025-03-25 05:42:50.353,5
2025-03-25 05:43:05.353,5
2025-03-25 05:43:20.353,4
2025-03-25 05:43:35.353,5
2025-03-25 05:43:50.353,5
2025-03-25 05:44:05.353,5
2025-03-25 05:44:20.353,4
2025-03-25 05:44:35.353,5
2025-03-25 05:44:50.353,5
2025-03-25 05:45:05.353,5
2025-03-25 05:45:20.353,4
2025-03-25 05:45:35.353,5
2025-03-25 05:45:50.353,5
2025-03-25 05:46:05.353,5
2025-03-25 05:46:20.353,5
2025-03-25 05:46:35.353,5
2025-03-25 05:46:50.353,5
2025-03-25 05:47:05.353,5
2025-03-25 05:47:20.353,4
2025-03-25 05:47:35.353,5
2025-03-25 05:47:50.353,5
2025-03-25 05:48:05.353,5
2025-03-25 05:48:20.353,4
2025-03-25 05:48:35.353,5
2025-03-25 05:48:50.353,5
2025-03-25 05:49:05.353,5
2025-03-25 05:49:20.353,4
2025-03-25 05:49:35.353,5
2025-03-25 05:49:50.353,5
2025-03-25 05:50:05.353,5
2025-03-25 05:50:20.353,5
2025-03-25 05:50:35.353,5
2025-03-25 05:50:50.353,5
2025-03-25 05:51:05.353,5
2025-03-25 05:51:20.353,5
2025-03-25 05:51:35.353,5
2025-03-25 05:51:50.353,5
2025-03-25 05:52:05.353,4
2025-03-25 05:52:20.353,5
2025-03-25 05:52:35.353,5
2025-03-25 05:52:50.353,5
2025-03-25 05:53:05.353,4
2025-03-25 05:53:20.353,5
2025-03-25 05:53:35.353,5
2025-03-25 05:53:50.353,5
2025-03-25 05:54:05.353,5
2025-03-25 05:54:20.353,5
2025-03-25 05:54:35.353,5
2025-03-25 05:54:50.353,5
2025-03-25 05:55:05.353,4
2025-03-25 05:55:20.353,5
2025-03-25 05:55:35.353,5
2025-03-25 05:55:50.353,5
2025-03-25 05:56:05.353,4
2025-03-25 05:56:20.353,5
2025-03-25 05:56:35.353,5
2025-03-25 05:56:50.353,5
2025-03-25 05:57:05.353,4
2025-03-25 05:57:20.353,5
2025-03-25 05:57:35.353,5
2025-03-25 05:57:50.353,4
2025-03-25 05:58:05.353,4
2025-03-25 05:58:20.353,5
2025-03-25 05:58:35.353,5
2025-03-25 05:58:50.353,4
2025-03-25 05:59:05.353,4
2025-03-25 05:59:20.353,5
2025-03-25 05:59:35.353,5
2025-03-25 05:59:50.353,4
2025-03-25 06:00:05.353,4
2025-03-25 06:00:20.353,5
2025-03-25 06:00:35.353,5
2025-03-25 06:00:50.353,4
2025-03-25 06:01:05.353,4
2025-03-25 06:01:35.353,5
2025-03-25 06:01:50.353,4
2025-03-25 06:02:05.353,4
2025-03-25 06:02:20.353,5
2025-03-25 06:02:35.353,5
2025-03-25 06:02:50.353,4
2025-03-25 06:03:05.353,5
2025-03-25 06:03:20.353,5
2025-03-25 06:03:35.353,5
2025-03-25 06:03:50.353,4
2025-03-25 06:04:05.353,4
2025-03-25 06:04:20.353,5
2025-03-25 06:04:35.353,5
2025-03-25 06:04:50.353,5
2025-03-25 06:05:05.353,4
2025-03-25 06:05:20.353,5
2025-03-25 06:05:35.353,5
2025-03-25 06:05:50.353,5
