Timestamp,Median Service Units Used
2025-03-23 22:00:08.043,1
2025-03-23 22:00:23.043,1
2025-03-23 22:00:38.043,1
2025-03-23 22:00:53.043,1
2025-03-23 22:01:08.043,1
2025-03-23 22:01:23.043,1
2025-03-23 22:01:38.043,1
2025-03-23 22:01:53.043,1
2025-03-23 22:02:08.043,1
2025-03-23 22:02:23.043,2
2025-03-23 22:02:38.043,2
2025-03-23 22:02:53.043,2
2025-03-23 22:03:08.043,2
2025-03-23 22:03:23.043,2
2025-03-23 22:03:38.043,2
2025-03-23 22:03:53.043,2
2025-03-23 22:04:08.043,2
2025-03-23 22:04:23.043,2
2025-03-23 22:04:38.043,2
2025-03-23 22:04:53.043,2
2025-03-23 22:05:08.043,2
2025-03-23 22:05:23.043,2
2025-03-23 22:05:38.043,2
2025-03-23 22:05:53.043,2
2025-03-23 22:06:08.043,2
2025-03-23 22:06:23.043,2
2025-03-23 22:06:38.043,2
2025-03-23 22:06:53.043,2
2025-03-23 22:07:08.043,2
2025-03-23 22:07:23.043,2
2025-03-23 22:07:38.043,2
2025-03-23 22:07:53.043,2
2025-03-23 22:08:08.043,2
2025-03-23 22:08:23.043,2
2025-03-23 22:08:38.043,2
2025-03-23 22:08:53.043,2
2025-03-23 22:09:08.043,2
2025-03-23 22:09:23.043,1
2025-03-23 22:09:38.043,1
2025-03-23 22:09:53.043,1
2025-03-23 22:10:08.043,1
2025-03-23 22:10:23.043,1
2025-03-23 22:10:38.043,1
2025-03-23 22:10:53.043,1
2025-03-23 22:11:08.043,1
2025-03-23 22:11:23.043,1
2025-03-23 22:11:38.043,1
2025-03-23 22:11:53.043,1
2025-03-23 22:12:08.043,1
2025-03-23 22:12:23.043,1
2025-03-23 22:12:38.043,1
2025-03-23 22:12:53.043,1
2025-03-23 22:13:08.043,1
2025-03-23 22:13:23.043,1
2025-03-23 22:13:38.043,1
2025-03-23 22:13:53.043,1
2025-03-23 22:14:08.043,1
2025-03-23 22:14:23.043,1
2025-03-23 22:14:38.043,1
2025-03-23 22:14:53.043,1
2025-03-23 22:15:08.043,1
2025-03-23 22:15:23.043,1
2025-03-23 22:15:38.043,1
2025-03-23 22:15:53.043,1
2025-03-23 22:16:08.043,1
2025-03-23 22:16:23.043,1
2025-03-23 22:16:38.043,1
2025-03-23 22:16:53.043,1
2025-03-23 22:17:08.043,1
2025-03-23 22:17:23.043,1
2025-03-23 22:17:38.043,1
2025-03-23 22:17:53.043,1
2025-03-23 22:18:08.043,1
2025-03-23 22:18:23.043,1
2025-03-23 22:18:38.043,1
2025-03-23 22:18:53.043,1
2025-03-23 22:19:08.043,1
