Timestamp,Median Service Units Used
2025-03-31 20:14:50.882,2
2025-03-31 20:15:05.882,2
2025-03-31 20:15:20.882,2
2025-03-31 20:15:35.882,2
2025-03-31 20:15:50.882,2
2025-03-31 20:16:05.882,2
2025-03-31 20:16:20.882,2
2025-03-31 20:16:35.882,2
2025-03-31 20:16:50.882,2
2025-03-31 20:17:05.882,2
2025-03-31 20:17:20.882,2
2025-03-31 20:17:35.882,2
2025-03-31 20:17:50.882,2
2025-03-31 20:18:05.882,2
2025-03-31 20:18:20.882,2
2025-03-31 20:18:35.882,2
2025-03-31 20:18:50.882,2
2025-03-31 20:19:05.882,2
2025-03-31 20:19:20.882,2
2025-03-31 20:19:35.882,2
2025-03-31 20:19:50.882,2
2025-03-31 20:20:05.882,2
2025-03-31 20:20:20.882,2
2025-03-31 20:20:35.882,2
2025-03-31 20:20:50.882,2
2025-03-31 20:21:05.882,2
2025-03-31 20:21:20.882,2
2025-03-31 20:21:35.882,2
2025-03-31 20:21:50.882,2
2025-03-31 20:22:05.882,2
2025-03-31 20:22:20.882,2
2025-03-31 20:22:35.882,2
2025-03-31 20:23:05.882,2
2025-03-31 20:23:20.882,2
2025-03-31 20:23:35.882,2
2025-03-31 20:23:50.882,2
2025-03-31 20:24:05.882,2
2025-03-31 20:24:20.882,2
2025-03-31 20:24:35.882,2
2025-03-31 20:24:50.882,2
2025-03-31 20:25:05.882,2
2025-03-31 20:25:20.882,2
2025-03-31 20:25:35.882,2
2025-03-31 20:25:50.882,2
2025-03-31 20:26:05.882,2
2025-03-31 20:26:20.882,2
2025-03-31 20:26:35.882,2
2025-03-31 20:26:50.882,2
2025-03-31 20:27:05.882,2
2025-03-31 20:27:20.882,2
2025-03-31 20:27:35.882,2
2025-03-31 20:27:50.882,2
2025-03-31 20:28:05.882,2
2025-03-31 20:28:20.882,2
2025-03-31 20:28:35.882,2
2025-03-31 20:28:50.882,2
2025-03-31 20:29:05.882,2
2025-03-31 20:29:20.882,2
2025-03-31 20:29:35.882,2
2025-03-31 20:29:50.882,2
2025-03-31 20:30:05.882,2
2025-03-31 20:30:20.882,2
2025-03-31 20:30:35.882,2
2025-03-31 20:30:50.882,2
2025-03-31 20:31:05.882,2
2025-03-31 20:31:20.882,2
2025-03-31 20:31:35.882,2
2025-03-31 20:31:50.882,2
2025-03-31 20:32:05.882,2
2025-03-31 20:32:20.882,2
2025-03-31 20:32:35.882,2
2025-03-31 20:32:50.882,2
2025-03-31 20:33:05.882,2
2025-03-31 20:33:20.882,2
2025-03-31 20:33:35.882,2
2025-03-31 20:33:50.882,2
2025-03-31 20:34:05.882,2
2025-03-31 20:34:20.882,2
2025-03-31 20:34:35.882,2
2025-03-31 20:34:50.882,2
2025-03-31 20:35:05.882,2
2025-03-31 20:35:20.882,2
2025-03-31 20:35:35.882,2
2025-03-31 20:35:50.882,2
2025-03-31 20:36:05.882,2
2025-03-31 20:36:20.882,2
2025-03-31 20:36:35.882,2
2025-03-31 20:36:50.882,2
2025-03-31 20:37:05.882,2
2025-03-31 20:37:20.882,2
2025-03-31 20:37:35.882,2
2025-03-31 20:37:50.882,2
2025-03-31 20:38:05.882,2
2025-03-31 20:38:20.882,2
