Timestamp,Median Service Units Used
2025-01-18 01:16:59.924,5
2025-01-18 01:17:14.924,5
2025-01-18 01:17:29.924,5
2025-01-18 01:17:44.924,5
2025-01-18 01:17:59.924,5
2025-01-18 01:18:14.924,5
2025-01-18 01:18:29.924,5
2025-01-18 01:18:44.924,5
2025-01-18 01:18:59.924,5
2025-01-18 01:19:14.924,5
2025-01-18 01:19:29.924,5
2025-01-18 01:19:44.924,5
2025-01-18 01:19:59.924,5
2025-01-18 01:20:14.924,5
2025-01-18 01:20:29.924,5
2025-01-18 01:20:44.924,5
2025-01-18 01:20:59.924,5
2025-01-18 01:21:14.924,5
2025-01-18 01:21:29.924,5
2025-01-18 01:21:44.924,5
2025-01-18 01:21:59.924,5
2025-01-18 01:22:14.924,5
2025-01-18 01:22:29.924,5
2025-01-18 01:22:44.924,5
2025-01-18 01:22:59.924,5
2025-01-18 01:23:14.924,5
2025-01-18 01:23:29.924,5
2025-01-18 01:23:44.924,5
2025-01-18 01:23:59.924,6
2025-01-18 01:24:14.924,6
2025-01-18 01:24:29.924,6
2025-01-18 01:24:44.924,6
2025-01-18 01:24:59.924,6
2025-01-18 01:25:14.924,6
2025-01-18 01:25:29.924,6
2025-01-18 01:25:44.924,6
2025-01-18 01:25:59.924,6
2025-01-18 01:26:14.924,6
2025-01-18 01:26:29.924,6
2025-01-18 01:26:44.924,6
2025-01-18 01:26:59.924,6
2025-01-18 01:27:14.924,6
2025-01-18 01:27:29.924,6
2025-01-18 01:27:44.924,6
2025-01-18 01:27:59.924,6
2025-01-18 01:28:14.924,6
2025-01-18 01:28:29.924,6
2025-01-18 01:28:44.924,6
2025-01-18 01:28:59.924,6
2025-01-18 01:29:14.924,6
2025-01-18 01:29:29.924,6
2025-01-18 01:29:44.924,6
2025-01-18 01:29:59.924,6
2025-01-18 01:30:14.924,5
2025-01-18 01:30:29.924,5
2025-01-18 01:30:44.924,5
2025-01-18 01:30:59.924,5
2025-01-18 01:31:14.924,5
2025-01-18 01:31:29.924,5
2025-01-18 01:31:44.924,5
2025-01-18 01:31:59.924,5
2025-01-18 01:32:14.924,5
2025-01-18 01:32:29.924,5
2025-01-18 01:32:59.924,5
2025-01-18 01:33:14.924,5
2025-01-18 01:33:29.924,5
2025-01-18 01:33:44.924,5
2025-01-18 01:33:59.924,5
2025-01-18 01:34:14.924,5
2025-01-18 01:34:29.924,5
2025-01-18 01:34:44.924,5
2025-01-18 01:34:59.924,5
2025-01-18 01:35:14.924,5
2025-01-18 01:35:29.924,5
2025-01-18 01:35:44.924,5
2025-01-18 01:35:59.924,5
2025-01-18 01:36:14.924,5
2025-01-18 01:36:29.924,5
2025-01-18 01:36:44.924,5
2025-01-18 01:36:59.924,5
2025-01-18 01:37:14.924,5
2025-01-18 01:37:29.924,5
2025-01-18 01:37:44.924,5
2025-01-18 01:37:59.924,5
2025-01-18 01:38:14.924,5
2025-01-18 01:38:29.924,5
2025-01-18 01:38:44.924,5
2025-01-18 01:38:59.924,5
2025-01-18 01:39:14.924,5
2025-01-18 01:39:29.924,5
2025-01-18 01:39:44.924,5
2025-01-18 01:39:59.924,5
2025-01-18 01:40:14.924,5
2025-01-18 01:40:29.924,5
2025-01-18 01:40:44.924,5
2025-01-18 01:40:59.924,5
2025-01-18 01:41:14.924,5
2025-01-18 01:41:29.924,5
2025-01-18 01:41:44.924,5
2025-01-18 01:41:59.924,5
2025-01-18 01:42:14.924,5
2025-01-18 01:42:29.924,5
2025-01-18 01:42:44.924,5
2025-01-18 01:42:59.924,5
2025-01-18 01:43:14.924,5
2025-01-18 01:43:29.924,5
2025-01-18 01:43:44.924,5
2025-01-18 01:43:59.924,5
2025-01-18 01:44:14.924,5
2025-01-18 01:44:29.924,5
2025-01-18 01:44:44.924,5
2025-01-18 01:44:59.924,5
2025-01-18 01:45:14.924,5
2025-01-18 01:45:29.924,5
2025-01-18 01:45:44.924,5
2025-01-18 01:45:59.924,5
2025-01-18 01:46:14.924,5
2025-01-18 01:46:29.924,5
2025-01-18 01:46:44.924,5
2025-01-18 01:46:59.924,5
2025-01-18 01:47:14.924,5
2025-01-18 01:47:29.924,5
2025-01-18 01:47:44.924,5
2025-01-18 01:47:59.924,5
2025-01-18 01:48:14.924,5
2025-01-18 01:48:29.924,5
2025-01-18 01:48:44.924,5
2025-01-18 01:48:59.924,5
2025-01-18 01:49:14.924,5
2025-01-18 01:49:29.924,5
2025-01-18 01:49:44.924,5
2025-01-18 01:49:59.924,5
2025-01-18 01:50:14.924,5
2025-01-18 01:50:29.924,5
2025-01-18 01:50:44.924,5
