Timestamp,Service Units Used
2025-01-18 18:46:01.303,4
2025-01-18 18:46:16.303,4
2025-01-18 18:46:31.303,4
2025-01-18 18:46:46.303,4
2025-01-18 18:47:01.303,4
2025-01-18 18:47:16.303,4
2025-01-18 18:47:31.303,4
2025-01-18 18:47:46.303,4
2025-01-18 18:48:01.303,4
2025-01-18 18:48:16.303,4
2025-01-18 18:48:31.303,4
2025-01-18 18:48:46.303,4
2025-01-18 18:49:01.303,4
2025-01-18 18:49:16.303,4
2025-01-18 18:49:31.303,4
2025-01-18 18:49:46.303,4
2025-01-18 18:50:01.303,4
2025-01-18 18:50:16.303,4
2025-01-18 18:50:31.303,4
2025-01-18 18:50:46.303,4
2025-01-18 18:51:01.303,4
2025-01-18 18:51:16.303,4
2025-01-18 18:51:31.303,3
2025-01-18 18:51:46.303,3
2025-01-18 18:52:01.303,3
2025-01-18 18:52:16.303,3
2025-01-18 18:52:31.303,3
2025-01-18 18:52:46.303,3
2025-01-18 18:53:01.303,3
2025-01-18 18:53:16.303,3
2025-01-18 18:53:31.303,3
2025-01-18 18:53:46.303,3
2025-01-18 18:54:01.303,3
2025-01-18 18:54:16.303,3
2025-01-18 18:54:31.303,3
2025-01-18 18:54:46.303,3
2025-01-18 18:55:01.303,3
2025-01-18 18:55:16.303,3
2025-01-18 18:55:31.303,3
2025-01-18 18:55:46.303,3
2025-01-18 18:56:01.303,3
2025-01-18 18:56:16.303,3
2025-01-18 18:56:31.303,3
2025-01-18 18:56:46.303,3
2025-01-18 18:57:01.303,3
2025-01-18 18:57:16.303,3
2025-01-18 18:57:31.303,3
2025-01-18 18:57:46.303,3
2025-01-18 18:58:01.303,3
2025-01-18 18:58:16.303,3
2025-01-18 18:58:31.303,3
2025-01-18 18:58:46.303,3
2025-01-18 18:59:01.303,3
2025-01-18 18:59:16.303,3
2025-01-18 18:59:31.303,3
2025-01-18 18:59:46.303,3
2025-01-18 19:00:01.303,3
2025-01-18 19:00:16.303,3
2025-01-18 19:00:31.303,3
2025-01-18 19:00:46.303,3
2025-01-18 19:01:01.303,3
2025-01-18 19:01:16.303,3
2025-01-18 19:01:31.303,3
2025-01-18 19:01:46.303,3
2025-01-18 19:02:01.303,3
2025-01-18 19:02:16.303,3
2025-01-18 19:02:31.303,3
2025-01-18 19:02:46.303,3
2025-01-18 19:03:01.303,3
2025-01-18 19:03:16.303,3
2025-01-18 19:03:31.303,3
2025-01-18 19:03:46.303,3
2025-01-18 19:04:01.303,3
2025-01-18 19:04:16.303,3
2025-01-18 19:04:31.303,3
2025-01-18 19:04:46.303,3
2025-01-18 19:05:01.303,3
2025-01-18 19:05:16.303,3
2025-01-18 19:05:31.303,3
2025-01-18 19:05:46.303,3
2025-01-18 19:06:01.303,3
2025-01-18 19:06:16.303,4
2025-01-18 19:06:31.303,4
2025-01-18 19:06:46.303,4
2025-01-18 19:07:01.303,4
2025-01-18 19:07:16.303,4
2025-01-18 19:07:31.303,4
2025-01-18 19:07:46.303,4
2025-01-18 19:08:01.303,4
2025-01-18 19:08:16.303,4
2025-01-18 19:08:31.303,4
2025-01-18 19:08:46.303,4
2025-01-18 19:09:01.303,4
2025-01-18 19:09:16.303,4
2025-01-18 19:09:31.303,4
2025-01-18 19:09:46.303,4
2025-01-18 19:10:01.303,4
2025-01-18 19:10:16.303,4
2025-01-18 19:10:31.303,4
2025-01-18 19:10:46.303,4
2025-01-18 19:11:01.303,4
2025-01-18 19:11:16.303,4
2025-01-18 19:11:31.303,4
2025-01-18 19:11:46.303,4
2025-01-18 19:12:01.303,4
2025-01-18 19:12:16.303,4
2025-01-18 19:12:31.303,4
2025-01-18 19:12:46.303,5
2025-01-18 19:13:01.303,5
2025-01-18 19:13:16.303,5
2025-01-18 19:13:31.303,5
2025-01-18 19:13:46.303,5
2025-01-18 19:14:01.303,5
2025-01-18 19:14:16.303,5
2025-01-18 19:14:31.303,5
2025-01-18 19:14:46.303,5
2025-01-18 19:15:01.303,5
2025-01-18 19:15:16.303,5
2025-01-18 19:15:31.303,5
2025-01-18 19:15:46.303,5
2025-01-18 19:16:01.303,5
2025-01-18 19:16:16.303,5
2025-01-18 19:16:31.303,5
2025-01-18 19:16:46.303,5
2025-01-18 19:17:01.303,5
2025-01-18 19:17:16.303,5
2025-01-18 19:17:31.303,5
2025-01-18 19:17:46.303,5
2025-01-18 19:18:01.303,5
2025-01-18 19:18:16.303,5
2025-01-18 19:18:31.303,5
2025-01-18 19:18:46.303,5
2025-01-18 19:19:01.303,5
2025-01-18 19:19:16.303,5
2025-01-18 19:19:31.303,5
2025-01-18 19:19:46.303,5
2025-01-18 19:20:01.303,5
2025-01-18 19:20:16.303,5
2025-01-18 19:20:31.303,5
2025-01-18 19:20:46.303,5
2025-01-18 19:21:01.303,5
2025-01-18 19:21:16.303,5
2025-01-18 19:21:31.303,5
2025-01-18 19:21:46.303,5
2025-01-18 19:22:01.303,5
2025-01-18 19:22:16.303,5
2025-01-18 19:22:31.303,5
2025-01-18 19:22:46.303,5
2025-01-18 19:23:01.303,5
2025-01-18 19:23:16.303,5
2025-01-18 19:23:31.303,5
2025-01-18 19:23:46.303,5
2025-01-18 19:24:01.303,5
2025-01-18 19:24:16.303,5
2025-01-18 19:24:31.303,5
2025-01-18 19:24:46.303,5
2025-01-18 19:25:01.303,5
2025-01-18 19:25:16.303,5
2025-01-18 19:25:31.303,5
2025-01-18 19:25:46.303,5
2025-01-18 19:26:01.303,5
2025-01-18 19:26:16.303,5
2025-01-18 19:26:31.303,5
2025-01-18 19:26:46.303,5
2025-01-18 19:27:01.303,5
2025-01-18 19:27:16.303,5
2025-01-18 19:27:31.303,5
2025-01-18 19:27:46.303,5
2025-01-18 19:28:01.303,5
2025-01-18 19:28:16.303,5
2025-01-18 19:28:31.303,5
2025-01-18 19:28:46.303,5
2025-01-18 19:29:01.303,5
2025-01-18 19:29:16.303,5
2025-01-18 19:29:31.303,5
2025-01-18 19:29:46.303,5
2025-01-18 19:30:01.303,5
2025-01-18 19:30:16.303,5
2025-01-18 19:30:31.303,5
2025-01-18 19:30:46.303,5
2025-01-18 19:31:01.303,5
2025-01-18 19:31:16.303,5
2025-01-18 19:31:31.303,5
2025-01-18 19:31:46.303,5
2025-01-18 19:32:01.303,5
