Timestamp,Service Units Used
2025-01-20 17:05:33.094,6
2025-01-20 17:05:48.094,6
2025-01-20 17:06:03.094,6
2025-01-20 17:06:18.094,6
2025-01-20 17:06:33.094,6
2025-01-20 17:06:48.094,6
2025-01-20 17:07:03.094,6
2025-01-20 17:07:18.094,7
2025-01-20 17:07:33.094,7
2025-01-20 17:07:48.094,7
2025-01-20 17:08:03.094,7
2025-01-20 17:08:18.094,7
2025-01-20 17:08:33.094,7
2025-01-20 17:08:48.094,7
2025-01-20 17:09:03.094,7
2025-01-20 17:09:18.094,7
2025-01-20 17:09:33.094,8
2025-01-20 17:09:48.094,8
2025-01-20 17:10:03.094,8
2025-01-20 17:10:18.094,8
2025-01-20 17:10:33.094,8
2025-01-20 17:10:48.094,8
2025-01-20 17:11:03.094,8
2025-01-20 17:11:18.094,8
2025-01-20 17:11:33.094,8
2025-01-20 17:11:48.094,8
2025-01-20 17:12:03.094,8
2025-01-20 17:12:18.094,9
2025-01-20 17:12:33.094,9
2025-01-20 17:12:48.094,9
2025-01-20 17:13:03.094,9
2025-01-20 17:13:18.094,9
2025-01-20 17:13:33.094,9
2025-01-20 17:13:48.094,9
2025-01-20 17:14:03.094,9
2025-01-20 17:14:18.094,9
2025-01-20 17:14:33.094,9
2025-01-20 17:14:48.094,10
2025-01-20 17:15:03.094,10
2025-01-20 17:15:18.094,10
2025-01-20 17:15:33.094,10
2025-01-20 17:15:48.094,10
2025-01-20 17:16:03.094,10
2025-01-20 17:16:18.094,10
2025-01-20 17:16:33.094,10
2025-01-20 17:16:48.094,10
2025-01-20 17:17:03.094,10
2025-01-20 17:17:18.094,11
2025-01-20 17:17:33.094,11
2025-01-20 17:17:48.094,11
2025-01-20 17:18:03.094,11
2025-01-20 17:18:18.094,11
2025-01-20 17:18:33.094,11
2025-01-20 17:18:48.094,11
2025-01-20 17:19:03.094,11
2025-01-20 17:19:18.094,11
2025-01-20 17:19:33.094,11
2025-01-20 17:19:48.094,10
2025-01-20 17:20:03.094,10
2025-01-20 17:20:18.094,10
2025-01-20 17:20:33.094,10
2025-01-20 17:20:48.094,10
2025-01-20 17:21:03.094,10
2025-01-20 17:21:18.094,10
2025-01-20 17:21:33.094,10
2025-01-20 17:21:48.094,10
2025-01-20 17:22:03.094,10
2025-01-20 17:22:18.094,10
2025-01-20 17:22:33.094,10
2025-01-20 17:22:48.094,10
2025-01-20 17:23:03.094,10
2025-01-20 17:23:18.094,10
2025-01-20 17:23:33.094,10
2025-01-20 17:23:48.094,10
2025-01-20 17:24:03.094,10
2025-01-20 17:24:18.094,10
2025-01-20 17:24:33.094,10
2025-01-20 17:24:48.094,10
2025-01-20 17:25:03.094,10
2025-01-20 17:25:18.094,10
2025-01-20 17:25:33.094,10
2025-01-20 17:25:48.094,10
2025-01-20 17:26:03.094,10
2025-01-20 17:26:18.094,10
2025-01-20 17:26:33.094,10
2025-01-20 17:26:48.094,10
2025-01-20 17:27:03.094,10
2025-01-20 17:27:18.094,10
2025-01-20 17:27:33.094,10
2025-01-20 17:27:48.094,10
2025-01-20 17:28:03.094,10
2025-01-20 17:28:18.094,10
2025-01-20 17:28:33.094,10
2025-01-20 17:28:48.094,10
2025-01-20 17:29:03.094,10
2025-01-20 17:29:18.094,10
2025-01-20 17:29:33.094,10
2025-01-20 17:29:48.094,10
2025-01-20 17:30:03.094,10
2025-01-20 17:30:18.094,10
2025-01-20 17:30:33.094,10
2025-01-20 17:30:48.094,11
2025-01-20 17:31:03.094,11
2025-01-20 17:31:18.094,11
2025-01-20 17:31:33.094,11
2025-01-20 17:31:48.094,11
2025-01-20 17:32:03.094,11
2025-01-20 17:32:18.094,11
2025-01-20 17:32:33.094,11
2025-01-20 17:32:48.094,12
2025-01-20 17:33:03.094,12
2025-01-20 17:33:18.094,12
2025-01-20 17:33:33.094,12
2025-01-20 17:33:48.094,12
2025-01-20 17:34:03.094,12
2025-01-20 17:34:18.094,12
2025-01-20 17:34:33.094,12
2025-01-20 17:34:48.094,12
2025-01-20 17:35:03.094,12
2025-01-20 17:35:18.094,13
2025-01-20 17:35:33.094,13
2025-01-20 17:35:48.094,13
2025-01-20 17:36:03.094,13
2025-01-20 17:36:18.094,13
2025-01-20 17:36:33.094,13
2025-01-20 17:36:48.094,13
2025-01-20 17:37:03.094,12
2025-01-20 17:37:18.094,12
2025-01-20 17:37:33.094,12
2025-01-20 17:37:48.094,12
2025-01-20 17:38:03.094,12
2025-01-20 17:38:18.094,12
2025-01-20 17:38:33.094,12
2025-01-20 17:38:48.094,12
2025-01-20 17:39:03.094,12
2025-01-20 17:39:18.094,12
2025-01-20 17:39:33.094,12
2025-01-20 17:39:48.094,12
2025-01-20 17:40:03.094,12
2025-01-20 17:40:18.094,12
2025-01-20 17:40:33.094,12
2025-01-20 17:40:48.094,12
2025-01-20 17:41:03.094,12
2025-01-20 17:41:18.094,12
2025-01-20 17:41:33.094,12
2025-01-20 17:41:48.094,12
2025-01-20 17:42:03.094,12
2025-01-20 17:42:18.094,12
2025-01-20 17:42:33.094,12
2025-01-20 17:42:48.094,12
2025-01-20 17:43:03.094,11
