Timestamp,Service Units Used
2025-01-20 19:17:16.106,16
2025-01-20 19:17:31.106,16
2025-01-20 19:17:46.106,16
2025-01-20 19:18:01.106,16
2025-01-20 19:18:16.106,16
2025-01-20 19:18:31.106,16
2025-01-20 19:18:46.106,16
2025-01-20 19:19:01.106,15
2025-01-20 19:19:16.106,15
2025-01-20 19:19:31.106,15
2025-01-20 19:19:46.106,15
2025-01-20 19:20:01.106,15
2025-01-20 19:20:16.106,15
2025-01-20 19:20:31.106,15
2025-01-20 19:20:46.106,15
2025-01-20 19:21:01.106,15
2025-01-20 19:21:16.106,15
2025-01-20 19:21:31.106,14
2025-01-20 19:21:46.106,14
2025-01-20 19:22:01.106,14
2025-01-20 19:22:16.106,14
2025-01-20 19:22:31.106,14
2025-01-20 19:22:46.106,14
2025-01-20 19:23:01.106,14
2025-01-20 19:23:16.106,14
2025-01-20 19:23:31.106,14
2025-01-20 19:23:46.106,14
2025-01-20 19:24:01.106,13
2025-01-20 19:24:16.106,13
2025-01-20 19:24:31.106,13
2025-01-20 19:24:46.106,13
2025-01-20 19:25:01.106,13
2025-01-20 19:25:16.106,13
2025-01-20 19:25:31.106,13
2025-01-20 19:25:46.106,13
2025-01-20 19:26:01.106,13
2025-01-20 19:26:16.106,13
2025-01-20 19:26:31.106,13
2025-01-20 19:26:46.106,12
2025-01-20 19:27:01.106,12
2025-01-20 19:27:16.106,12
2025-01-20 19:27:31.106,12
2025-01-20 19:27:46.106,12
2025-01-20 19:28:01.106,12
2025-01-20 19:28:16.106,12
2025-01-20 19:28:31.106,12
2025-01-20 19:28:46.106,12
2025-01-20 19:29:01.106,11
2025-01-20 19:29:16.106,11
2025-01-20 19:29:31.106,11
2025-01-20 19:29:46.106,11
2025-01-20 19:30:01.106,11
2025-01-20 19:30:16.106,11
2025-01-20 19:30:31.106,10
2025-01-20 19:30:46.106,10
2025-01-20 19:31:01.106,10
2025-01-20 19:31:16.106,10
2025-01-20 19:31:31.106,10
2025-01-20 19:31:46.106,10
2025-01-20 19:32:01.106,10
2025-01-20 19:32:16.106,10
2025-01-20 19:32:31.106,9
2025-01-20 19:32:46.106,9
2025-01-20 19:33:01.106,9
2025-01-20 19:33:16.106,9
2025-01-20 19:33:31.106,9
2025-01-20 19:33:46.106,9
2025-01-20 19:34:01.106,9
2025-01-20 19:34:16.106,9
2025-01-20 19:34:31.106,9
2025-01-20 19:34:46.106,8
2025-01-20 19:35:01.106,8
2025-01-20 19:35:16.106,8
2025-01-20 19:35:31.106,8
2025-01-20 19:35:46.106,8
2025-01-20 19:36:01.106,8
2025-01-20 19:36:16.106,8
2025-01-20 19:36:31.106,8
2025-01-20 19:36:46.106,8
2025-01-20 19:37:01.106,9
2025-01-20 19:37:16.106,9
2025-01-20 19:37:31.106,9
2025-01-20 19:37:46.106,9
2025-01-20 19:38:01.106,9
2025-01-20 19:38:16.106,9
2025-01-20 19:38:31.106,9
2025-01-20 19:38:46.106,9
2025-01-20 19:39:01.106,9
2025-01-20 19:39:16.106,9
2025-01-20 19:39:31.106,10
2025-01-20 19:39:46.106,10
2025-01-20 19:40:01.106,10
2025-01-20 19:40:16.106,10
2025-01-20 19:40:31.106,10
2025-01-20 19:40:46.106,10
2025-01-20 19:41:01.106,10
2025-01-20 19:41:16.106,10
2025-01-20 19:41:31.106,10
2025-01-20 19:41:46.106,10
2025-01-20 19:42:01.106,10
2025-01-20 19:42:16.106,10
2025-01-20 19:42:31.106,11
2025-01-20 19:42:46.106,11
2025-01-20 19:43:01.106,11
2025-01-20 19:43:16.106,11
2025-01-20 19:43:31.106,11
2025-01-20 19:43:46.106,11
2025-01-20 19:44:01.106,11
2025-01-20 19:44:16.106,11
2025-01-20 19:44:31.106,12
2025-01-20 19:44:46.106,12
2025-01-20 19:45:01.106,12
2025-01-20 19:45:16.106,12
2025-01-20 19:45:31.106,12
2025-01-20 19:45:46.106,12
2025-01-20 19:46:01.106,12
2025-01-20 19:46:16.106,12
2025-01-20 19:46:31.106,12
2025-01-20 19:46:46.106,12
2025-01-20 19:47:01.106,12
2025-01-20 19:47:16.106,13
2025-01-20 19:47:31.106,13
2025-01-20 19:47:46.106,13
2025-01-20 19:48:01.106,13
2025-01-20 19:48:16.106,13
2025-01-20 19:48:31.106,13
2025-01-20 19:48:46.106,13
2025-01-20 19:49:01.106,13
2025-01-20 19:49:16.106,13
2025-01-20 19:49:31.106,12
2025-01-20 19:49:46.106,12
2025-01-20 19:50:01.106,12
2025-01-20 19:50:16.106,12
2025-01-20 19:50:31.106,12
2025-01-20 19:50:46.106,12
2025-01-20 19:51:01.106,12
2025-01-20 19:51:16.106,12
2025-01-20 19:51:31.106,12
2025-01-20 19:51:46.106,12
2025-01-20 19:52:01.106,12
2025-01-20 19:52:16.106,12
2025-01-20 19:52:31.106,12
2025-01-20 19:52:46.106,12
2025-01-20 19:53:01.106,12
2025-01-20 19:53:16.106,12
2025-01-20 19:53:31.106,12
2025-01-20 19:53:46.106,12
2025-01-20 19:54:01.106,12
2025-01-20 19:54:16.106,12
2025-01-20 19:54:31.106,12
2025-01-20 19:54:46.106,12
2025-01-20 19:55:01.106,12
2025-01-20 19:55:16.106,12
2025-01-20 19:55:31.106,12
2025-01-20 19:55:46.106,12
2025-01-20 19:56:01.106,12
2025-01-20 19:56:16.106,12
2025-01-20 19:56:31.106,12
2025-01-20 19:56:46.106,12
2025-01-20 19:57:01.106,12
2025-01-20 19:57:16.106,12
2025-01-20 19:57:31.106,12
2025-01-20 19:57:46.106,12
2025-01-20 19:58:01.106,12
2025-01-20 19:58:16.106,12
2025-01-20 19:58:31.106,12
2025-01-20 19:58:46.106,12
2025-01-20 19:59:01.106,12
2025-01-20 19:59:16.106,12
2025-01-20 19:59:31.106,12
2025-01-20 19:59:46.106,12
2025-01-20 20:00:01.106,12
2025-01-20 20:00:16.106,12
2025-01-20 20:00:31.106,12
2025-01-20 20:00:46.106,12
2025-01-20 20:01:01.106,12
2025-01-20 20:01:16.106,12
2025-01-20 20:01:31.106,12
2025-01-20 20:01:46.106,12
2025-01-20 20:02:01.106,12
2025-01-20 20:02:16.106,12
2025-01-20 20:02:31.106,12
2025-01-20 20:02:46.106,12
2025-01-20 20:03:01.106,12
2025-01-20 20:03:16.106,12
2025-01-20 20:03:31.106,12
2025-01-20 20:03:46.106,11
2025-01-20 20:04:01.106,11
2025-01-20 20:04:16.106,12
2025-01-20 20:04:31.106,12
2025-01-20 20:04:46.106,12
2025-01-20 20:05:01.106,12
2025-01-20 20:05:16.106,12
2025-01-20 20:05:31.106,12
2025-01-20 20:05:46.106,12
2025-01-20 20:06:01.106,12
2025-01-20 20:06:16.106,12
2025-01-20 20:06:31.106,12
2025-01-20 20:06:46.106,12
2025-01-20 20:07:01.106,12
2025-01-20 20:07:16.106,12
2025-01-20 20:07:31.106,12
2025-01-20 20:07:46.106,12
2025-01-20 20:08:01.106,12
2025-01-20 20:08:16.106,12
2025-01-20 20:08:31.106,12
2025-01-20 20:08:46.106,12
2025-01-20 20:09:01.106,12
2025-01-20 20:09:16.106,12
2025-01-20 20:09:31.106,12
2025-01-20 20:09:46.106,12
2025-01-20 20:10:01.106,12
