Timestamp,Median Service Units Used
2025-03-28 08:24:08.098,4
2025-03-28 08:24:23.098,4
2025-03-28 08:24:38.098,4
2025-03-28 08:24:53.098,4
2025-03-28 08:25:08.098,4
2025-03-28 08:25:23.098,4
2025-03-28 08:25:38.098,4
2025-03-28 08:25:53.098,4
2025-03-28 08:26:08.098,4
2025-03-28 08:26:23.098,4
2025-03-28 08:26:38.098,4
2025-03-28 08:26:53.098,4
2025-03-28 08:27:08.098,4
2025-03-28 08:27:23.098,4
2025-03-28 08:27:38.098,4
2025-03-28 08:27:53.098,4
2025-03-28 08:28:08.098,4
2025-03-28 08:28:23.098,4
2025-03-28 08:28:38.098,4
2025-03-28 08:29:08.098,4
2025-03-28 08:29:23.098,4
2025-03-28 08:29:38.098,4
2025-03-28 08:29:53.098,4
2025-03-28 08:30:08.098,4
2025-03-28 08:30:23.098,4
2025-03-28 08:30:38.098,4
2025-03-28 08:30:53.098,4
2025-03-28 08:31:08.098,4
2025-03-28 08:31:23.098,4
2025-03-28 08:31:38.098,4
2025-03-28 08:31:53.098,4
2025-03-28 08:32:08.098,4
2025-03-28 08:32:23.098,4
2025-03-28 08:32:38.098,4
2025-03-28 08:32:53.098,4
2025-03-28 08:33:08.098,4
2025-03-28 08:33:23.098,4
2025-03-28 08:33:38.098,4
2025-03-28 08:33:53.098,4
2025-03-28 08:34:08.098,4
2025-03-28 08:34:23.098,4
2025-03-28 08:34:38.098,4
2025-03-28 08:34:53.098,4
2025-03-28 08:35:08.098,4
2025-03-28 08:35:23.098,4
2025-03-28 08:35:38.098,4
2025-03-28 08:35:53.098,4
2025-03-28 08:36:08.098,4
2025-03-28 08:36:23.098,4
2025-03-28 08:36:38.098,4
2025-03-28 08:36:53.098,4
2025-03-28 08:37:08.098,4
2025-03-28 08:37:23.098,4
2025-03-28 08:37:38.098,4
2025-03-28 08:37:53.098,4
2025-03-28 08:38:08.098,4
2025-03-28 08:38:23.098,4
2025-03-28 08:38:38.098,4
2025-03-28 08:38:53.098,4
2025-03-28 08:39:08.098,4
2025-03-28 08:39:23.098,4
2025-03-28 08:39:38.098,4
2025-03-28 08:39:53.098,4
2025-03-28 08:40:08.098,4
2025-03-28 08:40:23.098,4
2025-03-28 08:40:38.098,4
2025-03-28 08:40:53.098,4
2025-03-28 08:41:08.098,4
2025-03-28 08:41:23.098,4
2025-03-28 08:41:38.098,4
2025-03-28 08:41:53.098,4
2025-03-28 08:42:08.098,4
2025-03-28 08:42:23.098,4
2025-03-28 08:42:38.098,4
2025-03-28 08:42:53.098,4
2025-03-28 08:43:08.098,4
2025-03-28 08:43:23.098,4
2025-03-28 08:43:38.098,4
2025-03-28 08:43:53.098,4
